"156";"2014-12-07 01:04:54";"E-25";"Le développement du E-25 faisait partie du programme ""E"" supervisé par la Waffenprüfamt 6. Le E-25 était développé par la compagnie Argus (Karlsruhe, Allemagne) sous la supervision du Dr. Herman Klaue. Aucun prototype n'a été fabriqué.";"Boutique";"26.300";"29.000";"or";"65";"4";"1";"1";"1";"0";"830";"50";"30";"30";"4";"6700";"credit";"VII";"7";"2"
"157";"2014-12-07 01:48:10";"Ferdinand";"Développé sur le châssis du Porsche Tiger, un total de 90 véhicules ont été produits en avril-mai 1943, et servirent pour la première fois durant la bataille de Kursk (Opération Citadelle).";"Normal";"65.900";"66.400";"credit";"30";"6";"1";"1";"2";"1";"1200";"200";"80";"80";"4";"2570000";"credit";"VIII";"8";"2"
"158";"2014-12-07 01:45:45";"Jagdpanther II";"Développé sur la base du Panther II. Le véhicule devait être équipé d'un canon de 128 mm, avec la cabine située à l'arrière. N'a jamais dépassé le stade de la planche à dessin.";"Normal";"51.730";"53.000";"credit";"55";"5";"1";"1";"1";"1";"1150";"100";"60";"40";"4";"2570000";"credit";"VIII";"8";"2"
"159";"2014-12-07 01:43:22";"Rhm.-Borsig Waffentrager";"Développé par la compagnie Rhenmetall-Borsig et conçu comme transporteur d'artillerie spécial. Le véhicule a été conçu pour transporter un système d'artillerie avec la possibilité de tirer depuis le châssis. Le véhicule avait la suspension du chasseur de chars Hetzer. Le développement a continué de fin 1942 au milieu de 1944. Le prochain a cependant été abandonné en faveur du projet Ardelt en raison de sa conception complexe, son coût élevé, et son poids excessif.";"Normal";"20.630";"21.000";"credit";"35";"4";"1";"1";"1";"0";"1100";"20";"10";"8";"4";"2440000";"credit";"VIII";"8";"2"
"160";"2014-12-07 01:50:15";"8,8 cm Pak 43 Jagdtiger";"En 1945, la commande de Jagdtiger a augmentée, et l'approvisionnement en canons compatibles devint insuffisant. En conséquence, environ 20 véhicules ont été équipés du canon 8,8 cm PaK 43 L/71.";"Boutique";"69.680";"74.850";"or";"28";"6";"1";"1";"2";"1";"1300";"250";"80";"80";"4";"10000";"or";"VIII";"8";"2"
"161";"2014-12-07 01:41:44";"Jagdtiger";"Produit de juillet 1944 à la fin de la guerre, avec un total de presque 80 véhicules fabriqués. Utilisé principalement sur le front occidental.";"Normal";"74.550";"75.000";"credit";"38";"6";"1";"1";"2";"1";"1800";"250";"80";"80";"4";"3450000";"credit";"IX";"9";"2"
"162";"2014-12-07 01:35:47";"Waffentrager auf Pz. IV";"Chasseur de char développé en février 1944 sur la base du char PzIV. Le développement a été arrêté en faveur d'un véhicule similaire basé sur le Krupp Waffentrager 12.8 cm PaK 44 d'origine Tchèque. N'a jamais dépassé le stade de la planche à dessin.";"Normal";"26.890";"27.000";"credit";"38";"6";"1";"1";"2";"1";"1600";"80";"30";"20";"4";"3400000";"credit";"IX";"9";"2"
"163";"2014-12-07 01:15:23";"JagdPz E-100";"Le E-100 a été conçu comme base pour un canon automoteur, un véhicule anti-aérien, et un chasseur de chars. Cependant, le développement n'a jamais commencé.";"Normal";"133.940";"150.000";"credit";"30";"6";"1";"1";"2";"1";"2200";"200";"120";"150";"4";"6100000";"credit";"X";"10";"2"
"164";"2014-12-07 01:12:33";"Waffentrager auf E 100";"Une proposition visant à installer un canon anti-aérien de gros calibre sur le châssis du char E-100. Le véhicule pouvait utiliser un canon de 128 ou de 150 mm, avec un système de rechargement automatique. Toutefois, le projet de conception n'a jamais été développé.";"Normal";"100.000";"150.000";"credit";"40";"6";"1";"1";"2";"1";"2000";"200";"120";"150";"4";"6100000";"credit";"X";"10";"2"
"165";"2014-12-07 13:52:14";"G.Pz. Mk. VI (e)";"En 1940, les forces allemandes capturèrent environ vingt chars anglais Mk. VI. Les véhicules capturés furent utilisés à des fins d'entraînement jusqu'à l'automne 1942. En novembre, il a été décidé de développer une artillerie sur la base du Mk. VI capturé. En 1942, les modifications avec des obusiers de campagne de 105 et 150-mm furent développés. Toutes ces artilleries perdirent dans la défense de la France en été et automne 1944.";"Normal";"6.490";"6.500";"credit";"50";"4";"1";"1";"1";"0";"90";"22";"14";"14";"5";"3500";"credit";"II";"2";"2"
"166";"2014-12-07 13:53:48";"Sturmpanzer I Bison";"Un canon automoteur qui pouvait tirer à partir de l'enceinte blindée ou être retiré et faire feu du support normal. En février 1940, 38 véhicules furent convertis à partir du PzKpfw I.";"Normal";"6.760";"7.000";"credit";"40";"5";"1";"1";"2";"0";"130";"13";"13";"13";"5";"48500";"credit";"III";"3";"2"
"167";"2014-12-07 13:55:44";"Wespe";"Utilisé pour la première fois dans la bataille de Kursk (Opération Citadelle) et, plus tard utilisé sur tous les fronts. Fabriqué de février 1943 à juillet 1944, avec une production totale de 675 canons automoteurs et de 159 transporteurs de munitions.";"Normal";"10.900";"11.000";"credit";"40";"5";"1";"1";"2";"0";"130";"30";"14";"14";"5";"48000";"credit";"III";"3";"2"
"168";"2014-12-07 13:57:16";"Sturmpanzer II";"Prototype d'artillerie équipé d'un obusier de 105-mm. Développé en 1939 par la compagnie Krupp, un total de 8 prototypes ont été fabriqué et envoyé sur le front de l'Est pour essais. Cependant, l'artillerie n'a jamais été produite en série.";"Normal";"15.900";"16.000";"credit";"45";"5";"1";"1";"2";"0";"190";"30";"15";"14";"5";"156000";"credit";"IV";"4";"2"
"169";"2014-12-07 13:59:31";"Pz.Sfl. IVb";"Produit en novembre-décembre 1941, avec un total de seulement 12 véhicules construits. Ils participèrent aux combats en Afrique du Nord.";"Normal";"17.810";"18.000";"credit";"35";"4";"1";"1";"1";"0";"200";"20";"14";"14";"5";"1";"credit";"IV";"4";"2"
"170";"2014-12-07 14:01:23";"Grille";"Le Grille a été construit sur le châssis du PzKpfw 38(t) de 1943 à 1944 avec plusieurs interruptions dans la production et un total de 282 véhicules ont été fabriqués.";"Normal";"11.390";"11.700";"credit";"42";"4";"1";"1";"1";"0";"240";"15";"15";"10";"5";"400000";"credit";"V";"5";"2"
"171";"2014-12-07 14:03:35";"Hummel";"D'abord utilisé pour la première fois durant la bataille de Kursk (Opération Citadelle) et produit de 1943 à 1944. Un total de 666 véhicules ont été fabriqués.";"Normal";"22.150";"23.000";"credit";"42";"6";"1";"1";"2";"1";"300";"30";"10";"0";"5";"930000";"credit";"VI";"6";"2"
"172";"2014-12-07 14:09:42";"G.W. Panther";"Développé par la compagnie Krupp entre 1943 et 1944, un modèle de canon automoteur fut construit, mais aucun prototype ne fut jamais produit.";"Normal";"29.610";"32.000";"credit";"46";"5";"1";"1";"2";"0";"360";"50";"30";"20";"5";"1380000";"credit";"VII";"7";"2"
"173";"2014-12-07 14:11:03";"G.W. Tiger (P)";"Concept d'une artillerie lourde montée sur un châssis de Tiger Porsche allongé. Il est connu que Ferdinand Porsche prévoyait de développer cette artillerie ; cependant, le travail n'a jamais commencé.";"Normal";"74.900";"75.000";"credit";"35";"6";"1";"1";"2";"1";"440";"100";"80";"16";"5";"2650000";"credit";"VIII";"8";"2"
"174";"2014-12-07 14:12:35";"G.W. Tiger";"La décision de construire cette artillerie lourde fut prise en juin 1942. Les suspensions sur la base d'un Tiger II furent commandées en janvier 1943. Le premier prototype entra en phase de test vers la fin de la guerre. Ce véhicule n'a jamais été produit en série et n'est jamais entré en service.";"Normal";"59.430";"60.000";"credit";"45";"6";"1";"1";"2";"1";"500";"30";"16";"16";"5";"3600000";"credit";"IX";"9";"2"
"175";"2014-12-07 02:06:02";"G.W. E 100";"Le développement de ce canon automoteur lourd sur le châssis E-100 a débuté fin 1943, mais n'a pas été achevé. Aucun prototype n'a jamais été construit. Le véhicule n'a pas été mis à l'essai.";"Normal";"6.490";"1.000";"credit";"1";"1";"1";"1";"1";"1";"90";"1";"1";"1";"5";"1";"credit";"X";"10";"2"
"176";"2014-10-02 23:18:19";"Renault FT";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"16";"16";"16";"1";"1";"credit";"I";"1";"6"
"177";"2014-10-02 23:17:40";"Hotchkiss H35";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"II";"2";"6"
"178";"2014-10-02 23:16:55";"D1";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"II";"2";"6"
"179";"2014-10-02 23:16:40";"AMX 38";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"III";"3";"6"
"180";"2014-10-02 23:16:45";"AMX 40";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"IV";"4";"6"
"181";"2014-10-02 23:17:17";"ELC AMX";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"V";"5";"6"
"182";"2014-10-02 23:16:13";"amx 12t";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"VI";"6";"6"
"183";"2014-10-02 23:16:30";"AMX 13 90";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"VIII";"8";"6"
"184";"2014-10-09 22:18:55";"D2";"Une modification ultérieure du char D1. Développé en 1934 par la compagnie Renault. Un total de 100 véhicules ont été fabriqués de 1936 à 1940. Les véhicules de la seconde série ont été désignés comme D2bis.";"Normal";"19.180";"19.320";"credit";"23";"3";"1";"0";"0";"1";"210";"40";"40";"40";"2";"42500";"credit";"III";"3";"6"
"185";"2014-10-02 23:16:50";"Lorraine 40 t";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"IX";"9";"6"
"186";"2014-10-02 23:16:35";"Bat.-Châtillon 25 t";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"X";"10";"6"
"187";"2014-10-02 23:18:30";"B1";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"IV";"4";"6"
"188";"2014-10-02 23:18:59";"BDR G1B";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"V";"5";"6"
"189";"2014-10-02 23:17:50";"ARL 44";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"VI";"6";"6"
"190";"2014-10-02 23:16:19";"AMX 50 100";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"VIII";"8";"6"
"191";"2014-10-02 23:19:37";"FCM 50 t";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"VIII";"8";"6"
"192";"2014-10-02 23:19:41";"AMX 50 120";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"IX";"9";"6"
"193";"2014-10-02 23:19:44";"AMX 50B";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"X";"10";"6"
"194";"2014-10-02 23:20:15";"Renault FT AC";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"II";"2";"6"
"195";"2014-10-02 23:19:47";"FCM 36 Pak 40";;"Normal";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"III";"3";"6"
"196";"2014-10-02 23:20:53";"Renault UE 57";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"III";"3";"6"
"197";"2014-10-02 23:21:19";"Somua SAu 40";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"IV";"4";"6"
"198";"2014-10-02 23:21:00";"S 35 CA";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"V";"5";"6"
"199";"2014-10-02 23:18:40";"ARL V39";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"VI";"6";"6"
"200";"2014-10-02 23:17:28";"AMX AC Mle. 1946";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"VII";"7";"6"
"201";"2014-10-02 23:18:05";"AMX AC Mle. 1948";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"VIII";"8";"6"
"202";"2014-10-02 23:16:22";"AMX 50 Foch";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"IX";"9";"6"
"203";"2014-10-02 23:17:07";"AMX 50 Foch (155)";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"credit";"X";"10";"6"
"204";"2014-10-02 23:22:24";"Renault FT 75 BS";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"II";"2";"6"
"205";"2014-10-02 23:22:15";"Lorraine 39L AM";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"III";"3";"6"
"206";"2014-10-02 23:17:10";"AMX 105 AM mle. 47";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"IV";"4";"6"
"207";"2014-10-02 23:16:24";"105 leFH18B2";;"Normal";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"V";"5";"6"
"208";"2014-10-02 23:17:35";"AMX 13 105 AM mle. 50";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"V";"5";"6"
"209";"2014-10-02 23:18:10";"AMX 13 F3 AM";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"VI";"6";"6"
"210";"2014-10-02 23:21:13";"Lorraine 155 mle. 50";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"VII";"7";"6"
"211";"2014-10-02 23:22:00";"Lorraine 155 mle. 51";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"VIII";"8";"6"
"212";"2014-10-02 23:19:55";"Bat.-Châtillon 155 55";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"IX";"9";"6"
"213";"2014-10-02 23:20:31";"Bat.-Châtillon 155 58";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"credit";"X";"10";"6"
"214";"2014-12-10 06:50:21";"Renault Otsu";"Développé de 1925 à 1928 en France comme une version améliorée du Renault FT. Le projet de modernisation a été achevé et le véhicule a été produit en série. En 1929, un total de 10 véhicules ont été achetés par le Japon et furent désignés Otsu-Gata Sensha (modèle de char B) Les véhicules japonais étaient légèrement modernisés et ont été largement utilisés à la fois pour des interventions et pour les formations.";"Normal";"8.010";"8.500";"credit";"23";"2";"1";"0";"0";"0";"100";"30";"30";"22";"1";"0";"credit";"I";"1";"3"
"215";"2014-12-10 22:13:37";"Type 95 Ha-Go";"Un char léger japonais également connu sous le nom de Type 95. Développé de 1933 à 1935. Un total de 2 378 véhicules ont été produit en série de 1936 à 1943.";"Normal";"7.340";"7.400";"credit";"40";"3";"1";"0";"0";"1";"160";"1";"1";"1";"1";"3000";"credit";"II";"2";"3"
"216";"2014-12-10 22:10:02";"Type 98 Ke-Ni";"Une autre modification du Ha-Go développé par Hino Jidosha Kogyo. Malgré les caractéristiques dynamiques améliorées, le char n'a pas remplacé le Ha-Go. Un total de 100 chars ont été fabriqués par Mitsubishi et Hino.";"Normal";"7.200";"7.200";"credit";"50";"3";"1";"1";"0";"0";"220";"16";"12";"10";"1";"43500";"credit";"III";"3";"3"
"217";"2014-12-10 22:11:22";"Type 5 Ke-Ho";"En 1945, la conception du Type 95 Ha-Go était déjà obsolète. En 1942, la compagnie Hino Jodosha a lancé le développement d'un nouveau char. Un prototype appelé Type 5 Ke-Ho a été construit en 1944. La conception du char était similaire à celle du LT vz.38 tchèque et du japonais Chi-Ha. Cependant, le véhicule n'a pas été produit en série.";"Normal";"9.960";"10.000";"credit";"50";"4";"1";"1";"0";"1";"340";"20";"16";"12";"1";"140000";"credit";"IV";"4";"3"
"218";"2014-12-11 20:46:59";"Chi-Ni";"Développé par l'Arsenal d'artillerie d'Osaka comme remplacement du Type 2589. Le Chi-Ni et le Chi-Ha ont passé des essais combinés en 1937. Le Chi-Ha a été jugé plus efficace. Un prototype a été fabriqué.";"Normal";"9.640";"9.800";"credit";"30";"3";"1";"0";"0";"1";"190";"25";"12";"10";"2";"3900";"credit";"II";"2";"3"
"219";"2014-12-11 20:50:06";"Type 97 Chi-Ha";"Développé par Mitsubishi de 1935 à 1937. Le char a été produit en série de 1938 à 1942, parrallèlement à une remise à niveau de Shinhoto Chi-Ha, avec un total de 2880 véhicules de ces deux types fabriqués. Les chars Chi-Ha et Shinhoto Chi-Ha ont largement été utilisés par les forces japonaises en Chine et après la capitulation du Japon, ces chars furent utilisés à la fois par les forces de l'ALP et de Kuomintang lors de la Guerre Civile de 1946.";"Normal";"15.040";"15.900";"credit";"40";"4";"1";"1";"0";"1";"220";"25";"25";"20";"2";"45000";"credit";"III";"3";"3"
"220";"2014-12-12 10:10:37";"Type 1 Chi-He";"Le char moyen Type 1 Chi-He a été développé en 1941. Le char était un nouveau développement du Type 97 Chi-Ha. Cependant, en raison du manque d'acier, un total de 170 véhicules ont été fabriqués. La plupart d'entre eux ont été gardés pour la défense du Japon et n'ont jamais vu le combat.";"Normal";"17.240";"17.250";"credit";"44";"5";"1";"1";"1";"1";"320";"50";"25";"20";"2";"136000";"credit";"IV";"4";"3"
"221";"2014-12-12 12:12:57";"Type 3 Chi-Nu Kai";"Le char moyen Type 3 Chi-Nu Kai est une combinaison de la suspension et de la tourelle du Type 3 Chi Nu et du canon du Type 4 Chi-To. Seul un prototype a été construit. Il était prêt pour les essais en mars 1945.";"Boutique";"21.300";"23.300";"or";"38";"5";"1";"1";"1";"1";"480";"50";"25";"20";"2";"1500";"or";"V";"5";"3"
"223";"2014-12-12 13:21:40";"Type 4 Chi-To";"Le char moyen Type 4 Chi-To a été développé en 1943 sur le châssis du Chi-Nu. Le char a été conçu pour remplacer le Chi-Ha. Cependant, la production en série n'a pas été lancée en raison du manque de matériaux et de composants. Un total de six châssis ont été produit, et seulement deux chars ont été fabriqués sur cette base.";"Normal";"31.150";"32.000";"credit";"45";"5";"1";"1";"1";"1";"740";"75";"35";"35";"2";"940000";"credit";"VI";"6";"3"
"224";"2014-12-12 13:25:20";"Type 5 Chi-Ri";"Un seul prototype a été fabriqué début 1945. Le véhicule a passé des essais et a été recommandé pour le service. Cependant, le Japon a été vaincu avant que la production en série ne commence. Après la capitulation, le prototype a été confisqué par les autorités d'occupation américaines et a été expédié aux États-Unis.";"Normal";"35.290";"42.300";"credit";"42";"5";"1";"1";"1";"1";"1150";"75";"35";"35";"2";"1440000";"credit";"VII";"7";"3"
"225";"2014-12-12 19:57:30";"STA-1";"Le premier char japonais d'après-guerre a été développé sur la base de véhicules des États-Unis. Le STA-1 a été développé en prenant en considération le terrain japonais, les spécifications du réseau ferroviaire, et les données atmosphériques des tankistes japonais. Seul un prototype a été construit en décembre 1956.";"Normal";"33.730";"34.000";"credit";"45";"4";"1";"1";"1";"0";"1350";"45";"35";"25";"2";"2550000";"credit";"VIII";"8";"3"
"226";"2014-12-12 20:01:08";"Type 61";"Le premier char développé par le Japon après la fin de la Seconde Guerre mondiale. Développé de 1954 à 1961 sur la base du char américain M47. Les dimensions du véhicule ont été diminuées et le blindage a été réduit. En conséquence, le poids du char était plus léger, et le char était conforme aux exigences des forces armées japonaises.";"Normal";"34.620";"34.700";"credit";"47";"4";"1";"1";"1";"0";"1600";"55";"35";"25";"2";"3600000";"credit";"IX";"9";"3"
"227";"2014-12-09 23:53:57";"STB-1";"Au début des années 1960, Mitsubishi commença le développement d'un nouveau char conforme aux exigences du gouvernement pour l'armement et la défense. Les deux prototypes du STB-1 ont été fabriqués en septembre 1969 pour des essais. En 1970, les prototypes ont été présentés aux journalistes et ont participé à un défilé militaire.";"Normal";"37.400";"40.000";"credit";"53";"4";"1";"1";"1";"0";"1950";"110";"35";"25";"2";"6100000";"credit";"X";"10";"3"
"228";"2014-12-12 21:06:31";"Vickers Mk. E Type B";"Développé en 1928 par J.V. Charden et V. Loyd. le véhicule n'est jamais entré en service en Grande Bretagne. Cependant, il a été exporté dans d'autres pays, dont la Chine. En 1937, vingt véhicules de ce type affrontèrent les troupes japonaises à Shanghai. les chars soviétiques T-26 furent également exportés en Chine, et 82 véhicules de ce type furent déployés en Chine du Sud et en Birmanie en 1941 à 1942.";"Normal";"7.110";"7.500";"credit";"35";"3";"1";"1";"0";"0";"1";"12";"12";"12";"1";"3900";"credit";"II";"2";"4"
"229";"2014-12-14 20:50:37";"Type 2597 Chi-Ha";"Développé par Mitsubishi de 1935 à 1937. Le char a été produit en série de 1938 à 1942, parrallèlement à une remise à niveau de Shinhoto Chi-Ha, avec un total de 2880 véhicules de ces deux types fabriqués. Les chars Chi-Ha et Shinhoto Chi-Ha ont largement été utilisés par les forces japonaises en Chine et après la capitulation du Japon, ces chars furent utilisés à la fois par les forces de l'ALP et de Kuomintang lors de la Guerre Civile de 1946.";"Normal";"15.040";"15.900";"credit";"40";"4";"1";"1";"0";"1";"220";"25";"25";"20";"1";"42000";"credit";"III";"3";"4"
"230";"2014-12-14 20:55:01";"M5A1 Stuart";"Les premiers chars de la série M5 ont été produits en 1942, et une nouvelle modification, le M5A1, a été préféré aux autres versions. Après que le M24 Chaffee fut développé, les chars M5A1 devinrent obsolètes et furent exportés dans d'autres pays, incluant la Chine. Un total de 100 chars de ce type furent donnés au Kuomintang. Lors de la Guerre Civile (1946 à 1949), nombreux de ces véhicules furent capturés par l'ALP.";"Normal";"15.560";"15.750";"credit";"64";"4";"1";"1";"0";"1";"310";"28";"28";"25";"1";"143000";"credit";"IV";"4";"4"
"231";"2014-12-14 21:17:28";"59-16";"En 1957, un projet de nouveau char léger a été lancé par le gouvernement chinois. Le développement s'est terminé en 1959. Le nouveau véhicule, pesant 16 tonnes, était équipé d'une suspension à barre de torsion à 4 roues et le placement à l'arrière de la roue principale. Il comportait un canon de 57 mm, plus tard remplacé par un 76 mm.";"Normal";"16.060";"16.500";"credit";"60";"4";"1";"1";"1";"0";"530";"30";"20";"20";"1";"900000";"credit";"VI";"6";"4"
"232";"2014-12-14 21:19:14";"Type 64";"Plus de 50 de ces véhicules ont été produits à Taïwan. Tous les composants de base du véhicules étaient basés sur ceux de véhicules Américains. La tourelle du Hellcat était installée sur le châssis d'un véhicule anti-aérien M42, et l'armement était le canon M1A1 ayant fait ses preuves. Seul un prototype de Type 64 survit à ce jour.";"Boutique";"23.000";"25.000";"credit";"72";"5";"1";"1";"1";"1";"580";"25";"12";"9";"1";"3500";"credit";"VI";"6";"4"
"233";"2014-12-14 21:27:43";"Type 62";"Le char léger Type 62 fut le premier char conçu à l'origine par la Chine. En développement depuis 1958, le char était destiné aux régions du sud de la Chine. En 1962, après des tests approfondis, le véhicule est entré en service. En 1989, un total de 1500 véhicules avaient été produits. Le Type 62 a été exporté vers l'Albanie, le Congo, le Mali, le Soudan, le Vietnam et le Zaïre.";"Event";"21.000";"24.000";"or";"60";"4";"1";"1";"1";"0";"880";"35";"20";"20";"1";"0";"or";"VII";"7";"4"
"234";"2014-12-14 21:59:04";"WZ-131";"En 1957, le développement d'une version allégée du char Type 59 a débuté. Le nouveau char a été conçu pour combattre sur le terrain montagneux et marécageux du sud de la Chine. Le premier prototype a été construit en 1962. Le véhicule a par la suite subi une modernisation.";"Normal";"20.100";"21.500";"credit";"60";"4";"1";"1";"1";"0";"800";"35";"20";"20";"1";"1350000";"credit";"VII";"7";"4"
"235";"2014-12-14 22:25:38";"Type 58";"Au début des années 1950, l'URSS a exporté un total de 1800 chars T-34-76 et T-34-85 en Chine. En 1954, le gouvernement chinois a décidé de commencer la production domestique du T-34-85 en 1958, avec un nouveau véhicule nommé Type 58. Cependant; la production n'a jamais été lancée, et l'armée chinoise a préféré apporter des modifications aux T-34.";"Normal";"1.000";"1.000";"credit";"1";"5";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"VI";"6";"4"
"236";"2014-12-14 22:25:51";"T-34-1";"En 1954, le gouvernement chinois songea à la possibilité de lancer la production du T-34-85 en Chine. À ce même moment, les ingénieurs chinois proposèrent une projet alternatif : le T-34-1. Bien que basé sur le T-34-85, Le compartiment de transmission du T-34-1 et sa suspension devaient être réarrangées, réduisant le poids global et offrant un châssis inférieur. En 1954, plusieurs projets de conception du véhicule furent développés, avec un armement et une tourelles différents. Cependant, aucun protoype n'a jamais été consturit.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"VII";"7";"4"
"237";"2014-12-14 22:26:16";"Type 59";"Ce véhicule est entré en production en série en 1957 à l'usine de chars Baotou, en Mongolie intérieure ; un total de 6 000 véhicules avait été fabriqué en 1987.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"VIII";"8";"4"
"238";"2014-12-14 22:33:34";"T-34-2";"Le T-34-2 n'était pas une amélioration du char soviétique T-34, mais bien un char totalement différent. Les ingénieurs chinois conçurent le T-34-2 en analogie avec le char soviétique T-54. Plus tard, l'URSS passa la technologie de production du T-54 à la Chine, et le projet T-34-2 fut interrompu.";"Normal";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"VIII";"8";"4"
"239";"2014-12-14 22:33:51";"T-34-3";"Le char moyen T-34-3 devait être une modification du T-34-2. Contrairement au Type 59, le T-34-3 présentait un blindage réduit et un canon de 122 mm. Le concept a été développé en 1957. Cependant, la production en série du Type 59 a débuté en 1958, et le projet du T-34-3 a été interrompu.";"Normal";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"VIII";"8";"4"
"240";"2014-12-14 22:34:06";"WZ-120";"À la base, le char WZ-120 (Type 59) était une copie du char moyen soviétique T-54A. Le char a été amélioré lors de modifications ultérieures. Entre 6000 et 9500 véhicules dans différentes variantes ont été produits de 1958 à 1987.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"IX";"9";"4"
"241";"2014-12-14 22:34:21";"121";"Le développement a débuté en 1962 d'un nouveau char moyen basé sur le Type 59. Le nouveau char devait posséder des améliorations en puissance de feu et blindage de protection. Cependant, le projet a rapidement été abandonné. Certaines innovations techniques ont été appliquées plus tard, lors du développement du char Type 69. Tous les 121 chars prototypes ont été détruits lors des tests de l'arme nucléaire par les chinois.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"X";"10";"4"
